unique_id,BuildNET ID,association_badges,State,Photo,District,Category,Sub Category,Name,Website,phone_number,Address,Location,Area,Pin Code,Rating Count,Review,Map Link,TAGS,PRODUCTS ,Email Id,PlusCode,latitude,latitude,Instagram Profile,Facebook Profile,Linkedin Profile,Twitter Profile,Images Folder
,,,,,,,,,Shikha Metals,"7/570 A, N.H Bypass Kundanoor","Service Rd, Kundannoor",#ERROR!,http://www.shikhametals.com/,12,https://lh5.googleusercontent.com/p/AF1QipNVFs0_XZJmOXNolQdt1odmk0adN0loz-0XgyPO,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b08731d49025835:0xbe2570c5c048d0f1!8m2!3d9.942628!4d76.318694!16s%2Fg%2F124ypg49v?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Pampa Steel,near Andhra Bank,"Kundannoor, Maradu",#ERROR!,,29,https://lh5.googleusercontent.com/p/AF1QipMENwXQjLEbZ-7cfQD6BvMrGY9P1oUDP3iT4NpS,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b0873027427ad39:0x3c3ae8fa9417165d!8m2!3d9.9382594!4d76.3177261!16s%2Fg%2F1jkwc8189?entry=ttu,,,,,,,,,,,,
,,,,,,,,,P.H Metals,"Service Rd, N.H. Bye Pass Road","Anjumuri, Kuthappady, Vyttila",#ERROR!,https://www.phmetals.in/,16,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b080d2a036b41e3:0xefa365bc3cc6242f!8m2!3d9.9799886!4d76.3168143!16s%2Fg%2F11bbrjls93?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Thadathil Steels & Hardware Pulkit TMT,M3FF+P55,Chayam,,,1,https://lh5.googleusercontent.com/p/AF1QipMqa0Lm_T5Ql0x4NAH41O1ri-aS0EtZTHL2sl6J,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b05c9bf2f81ee87:0x9edfef3834f1ff9f!8m2!3d8.6742581!4d77.0729954!16s%2Fg%2F11s_tvwwb0?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Puthedath Traders,D. No. 33/2430- B,"Service Rd, NH Bypass Road, Bhavaraparambu Junction, Chakkaraparambu, Thammanam",#ERROR!,,8,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b080d27dd3c8ba3:0x92b8e734bedd5a48!8m2!3d9.9862412!4d76.315841!16s%2Fg%2F1ptx0r8fq?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Salini Steels,"Vaikom, Kallara, Kerala 686611",India,#ERROR!,,98,https://lh5.googleusercontent.com/p/AF1QipNcwu0Ew6bJyGPGL4qLI6yeIuYmkDnrZJOjdKMx,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b07d5c26d3c0343:0xed495cb81224b6f7!8m2!3d9.704838!4d76.4802563!16s%2Fg%2F11bz0bq1gs?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Kalliyath Steel Industries,Industrial Development Plot,"Chemannoor, Angamaly South",#ERROR!,http://kalliyathindia.com/,15,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b080671bfffffff:0x7d660fa1b1e7dc99!8m2!3d10.1795578!4d76.3687521!16s%2Fg%2F1v3lncr2?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Noble Steels & Agencies,Arakulam Rd,east,,,47,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b081b94c60409e5:0x6ad3848c423efd7d!8m2!3d10.2141599!4d76.2023198!16s%2Fg%2F11c1l687nw?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Quality Steels,HGRH+Q32,"Kottayam, Kerala 686001",,,6,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b062b0abaa7f249:0x8992a9a8e68644cb!8m2!3d9.5918965!4d76.5276457!16s%2Fg%2F11crt5zkd7?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Kottayam Steels,Peroor,Kerala 686637,#ERROR!,,8,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b07d343666f588d:0x55383afd156b684a!8m2!3d9.6527561!4d76.5621248!16s%2Fg%2F11df0fvcn4?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Bharath Steels & Cements Nenmara,"Near, Kumbalakode Bridge",Kumbalakode,#ERROR!,,21,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba80db3f2174c19:0xb4ddba396862ce5a!8m2!3d10.6040178!4d76.631562!16s%2Fg%2F11s5zgqj3y?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Steels India,Door No. 32/3071 A & D,"NH Bypass Rd, Anjumuri, Chalikkavattom, Thammanam",#ERROR!,,18,https://lh5.googleusercontent.com/p/AF1QipP1-oQPi8j8RrLc90g0I8Q1w3cL3vxiNjBb-Nfa,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b080d2a039cb25b:0x9dc8d2ed125b26a6!8m2!3d9.9802381!4d76.3167525!16s%2Fg%2F1hc16ng_8?entry=ttu,,,,,,,,,,,,
,,,,,,,,,K K Steel Agency,Thiruvalla - Mallappally Rd,"Kunnamthanam, Kerala 689581",#ERROR!,,7,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b062508b7343d9d:0xc30d443e46809a30!8m2!3d9.4318818!4d76.6002182!16s%2Fg%2F11dfq40c6q?entry=ttu,,,,,,,,,,,,
,,,,,,,,,"STEELEX Aluva - ( IRON & STEEL) JSW, TATA, VIZAG, APOLLO, V BOARD, ROOFING SHEETS","Kallungal Building, Edayappuram Road","Bridge, Near, Thottumugham",#ERROR!,http://steelex.in/,46,https://lh5.googleusercontent.com/p/AF1QipPYYXGBVDWqCAsG4JnXbAVsmgBQCji8kxhhcPBs,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b0809235447c385:0xce06f978d161e1c!8m2!3d10.1068211!4d76.3717892!16s%2Fg%2F11h1rm2dpz?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Johney's Steels,Kodathipady,Ettumanoor,#ERROR!,,56,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b07d37cd6f46097:0x1b4c6a90f3626c2d!8m2!3d9.6687229!4d76.551974!16s%2Fg%2F11b7q_rbv8?entry=ttu,,,,,,,,,,,,
,,,,,,,,,YEMKE Building Materials,Akkikavu Calicut Road,"opp. builders Zone, Akkikkavu",#ERROR!,http://www.yemke.in/,19,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7c07410000025:0x991f30cfe77fcbfc!8m2!3d10.6886142!4d76.0893194!16s%2Fg%2F11c2r9vqdp?entry=ttu,,,,,,,,,,,,
,,,,,,,,,LEENA TRADERS,"Valiyamaram Ward, Vellakkinar","Alappuzha, Kerala 688001",#ERROR!,,10,https://lh5.googleusercontent.com/p/AF1QipOHWux1hU1Lg1DQK7U7GnVPsr4Ecm-efq26MMjb,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b08857df3715c35:0x4e02008f5eaa658f!8m2!3d9.484181!4d76.3340816!16s%2Fg%2F11h6g46_4t?entry=ttu,,,,,,,,,,,,
,,,,,,,,,K V P Steel Company,"Adjacent to Kuriyil Towers, Metro Pillar 831A, East of Elamkulam Bridge","Sahodaran Ayyappan Rd, near Janatha, Vyttila",#ERROR!,,11,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b0872d1401e1577:0x22dd1362d3e7fceb!8m2!3d9.9677743!4d76.3102245!16s%2Fg%2F124ssyqb_?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Vijai Iron & steels,"92, Valparai main road","near flyover, BK Kovail Street",#ERROR!,https://sites.google.com/view/vijaiironsteels,15,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba839d709b9850f:0x637adba03660e832!8m2!3d10.6535841!4d77.0082442!16s%2Fg%2F11f15br1t1?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Vimala Steels,G6VF+W62,"Viyyur, Pandikkavu, Peringavu",#ERROR!,,22,https://lh5.googleusercontent.com/p/AF1QipPD24FC4-T1bY-72x87xYWzGPndcJugyNhpJfIN,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7eefe6c6b6367:0xc544e9135a339c7b!8m2!3d10.5447527!4d76.2230245!16s%2Fg%2F11f3n4txhz?entry=ttu,,,,,,,,,,,,
,,,,,,,,,T.M. Traders,"National Highway - 17, Edappally Station Kavala","Juma Masjid Ln, near Edappally, Nethaji Nagar, Edappally",#ERROR!,,10,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b080dba9a21e0f1:0x720dee01a74a0f88!8m2!3d10.0276114!4d76.3059575!16s%2Fg%2F1pzpjhcfv?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Kavalakat steels,"FR, Mundupalam Junction","Mundupalam Rd, Mission Quarters",#ERROR!,,7,https://lh5.googleusercontent.com/p/AF1QipNYFvXAuH1vpLxMQ3Ggx4Cq2HNvEsrzOb64JxA4,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7ef071b964a69:0x2642201b11f7a3d0!8m2!3d10.5113707!4d76.2204851!16s%2Fg%2F11t6g4zzp9?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Sreedevi Traders,PRCM+2Q2,Vanchiyoor,#ERROR!,,18,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b05c2717e027a67:0xced435b8412ef03a!8m2!3d8.7200075!4d76.8344009!16s%2Fg%2F11c1l5lrby?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Kalliyath Building,Edappally,"Kochi, Ernakulam, Kerala 682025",,https://kalliyathindia.com/contact-us.php,57,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b080d0f23b34b6b:0xa56929ddbf6d54d4!8m2!3d10.0115204!4d76.303242!16s%2Fg%2F11cjgc64fv?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Peringhat Agencies,"1st floor Peringhat tower, aluva ekm road",aluva,#ERROR!,https://peringhat.com/,78,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b080ed9981fd13f:0x77e7db32143b5fd6!8m2!3d10.103974!4d76.350346!16s%2Fg%2F1q648b4zh?entry=ttu,,,,,,,,,,,,
,,,,,,,,,KALLIYATH TMT GODOWN,V9VQ+QCJ,Kakkad,,,,https://lh5.googleusercontent.com/p/AF1QipPosYPChLSEy1jrtLmqc4hcAGIBKmye-mQkD_u4,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba43d000e74295d:0xe7e125eec1e7bd3a!8m2!3d11.894705!4d75.389406!16s%2Fg%2F11xfr161rx?entry=ttu,,,,,,,,,,,,
,,,,,,,,,PJM Agencies,Kottarakkara - Kottayam Rd,Opp to West,#ERROR!,https://stores.tatapravesh.com/opptowest/pjm_agencies/,83,https://lh5.googleusercontent.com/p/AF1QipNLfpZ4ArlduAWywxG_bEH-UF8uDu0ZU9AUuAgn,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b0622e5789e6427:0x67259eee613c89fc!8m2!3d9.3230477!4d76.6093263!16s%2Fg%2F11dxdj2jb3?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Cement and Steel kolabhagathu and. Tisha agencies,Thirumoolapuram,"Thiruvalla, Kerala 689105",#ERROR!,,18,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b0624091d2add03:0x3691cc97480bcf48!8m2!3d9.383542!4d76.5691385!16s%2Fg%2F11bxjpzrz6?entry=ttu,,,,,,,,,,,,
,,,,,,,,,S.S. Traders,"27WW+QJV, Kunnumpuram Govt High School (VHSS & HSS)","NEAR BHRAMASTANAM, ROAD",#ERROR!,,19,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b080dc2503ae2d9:0x1bbb4de90bd093bf!8m2!3d10.0469982!4d76.2965545!16s%2Fg%2F11bbt9nh1_?entry=ttu,,,,,,,,,,,,
,,,,,,,,,TBS (Tirur Building Solutions),WWCH+25X,Ring Road,#ERROR!,,93,https://lh5.googleusercontent.com/p/AF1QipMMlPupii63fAAUjdVVDorrQDkM36OiJe2bOCIm,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7b15e4ff45d2f:0x6cfe0322c913c3bf!8m2!3d10.9200352!4d75.9280512!16s%2Fg%2F11qgbdp4hm?entry=ttu,,,,,,,,,,,,
,,,,,,,,,St George Trades | Cement Dealers | Steel Dealers | Structural and Roofing Dealers | RMC Dealers,St George Trades,Cheppumpara,#ERROR!,https://stgeorgestores.com/,144,https://lh5.googleusercontent.com/p/AF1QipPWBUNdhMHLuCA-28sboGMz9qTZZoxLKJGfLHUD,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b06342f34fc75e9:0xeaf3bcc0e2ebfb43!8m2!3d9.5625747!4d76.7699321!16s%2Fg%2F11cn6kks_g?entry=ttu,,,,,,,,,,,,
,,,,,,,,,ANGEL STEELS & HARDWARES,68MF+773,"Annamanada - Mala Pallipuram Rd, Meladoor",#ERROR!,,12,https://lh5.googleusercontent.com/p/AF1QipMV04y061_o2A0ocUSyZa0N4n-AYIaavKFWvhIL,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b08049f667965a5:0xd4d6d79397292320!8m2!3d10.2331388!4d76.3231708!16s%2Fg%2F1q2w5hbs9?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Metrolla Steels Ltd.,Payipra Cheruvattoor Rd,"Pezhakkappilly, Kerala 686673",#ERROR!,https://www.metconindia.com/,65,https://lh5.googleusercontent.com/p/AF1QipMbbV7aqhGuXpNP2xBUT8_-0Fwm_i92jSgpJOXe,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b07e6d89b8c08b1:0xcdb7ae6db82cc1!8m2!3d10.0290052!4d76.5643562!16s%2Fg%2F1tkks960?entry=ttu,,,,,,,,,,,,
,,,,,,,,,VTK Steels & Cements,"Kadavallur, Kerala 680543",India,#ERROR!,http://vtkgroup.in/,35,https://lh5.googleusercontent.com/p/AF1QipM6UjTMyGZXSDz4mHXfbfuhfPJocP0DEDVLLMNA,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7bf72269d7fb3:0xaefa2501ea8cd3ba!8m2!3d10.718507!4d76.0709647!16s%2Fg%2F11cn31421v?entry=ttu,,,,,,,,,,,,
,,,,,,,,,SOBHA STEEL,Chandapura,"Kuzhalmannam, Kerala 678702",,,12,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba873e899a62cc7:0xc8db401cd2a8c7a4!8m2!3d10.7213877!4d76.6038106!16s%2Fg%2F11l_bnxf1d?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Cheereth Metals,"PO, Puthencruz Church Road",Puthenkurish,#ERROR!,https://www.asianpaints.com/store-locator.html?utm_source=locator&utm_medium=googleplaces,58,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b0875308ae3a31f:0x64e4e9576d513e6a!8m2!3d9.9695423!4d76.4246267!16s%2Fg%2F124yfq125?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Faith Metals,SH 1,"near SBT, Thellakom",#ERROR!,,97,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x10545b85bb5ad565:0x773c99f2f48e9b5b!8m2!3d9.6417244!4d76.5449172!16s%2Fg%2F11b7gr2kgl?entry=ttu,,,,,,,,,,,,
,,,,,,,,,KOHINOOR METALS,"Changanassery, Kerala 686103",India,#ERROR!,,66,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b06260f2b3d0835:0xd83ced2b5facfa3e!8m2!3d9.4665519!4d76.5303959!16s%2Fg%2F1tdr6m6g?entry=ttu,,,,,,,,,,,,
,,,,,,,,,"VGC BEENA Home Experience Centre (Steel Division),Kayamkulam",VGC Beena,Evoor Muttom Road,#ERROR!,https://vgcbeena.com/,434,https://lh5.googleusercontent.com/p/AF1QipO-cz-4CsNZFocTVA3t4pQX5Ir5GT6RiYYKsw20,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b061dcc493cd35d:0x47eab775cbb2d61e!8m2!3d9.1857113!4d76.5000457!16s%2Fg%2F11bvt1711y?entry=ttu,,,,,,,,,,,,
,,,,,,,,,UNIVERSAL STEEL CENTRE VADAKKENCHERRY,Vadakkencherry - Palakuzhy Rd,opposite ROLEX AUDITORIUM,#ERROR!,,6,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba80b019eb896ef:0x6f37dfc38463303a!8m2!3d10.5931236!4d76.4856499!16s%2Fg%2F11gnphvgpv?entry=ttu,,,,,,,,,,,,
,,,,,,,,,KK TRADERS KAKKANAD,"Thrikkakara, Edappally","Ernakulam, Kochi, Kerala 682021",#ERROR!,,30,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b080d4383423aa1:0x4c03258fb8578ef9!8m2!3d10.026319!4d76.3370929!16s%2Fg%2F11gh_941cv?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Tata Tiscon,"Lakshmi Glass And Plywoods, KONGAD","Palakkad, Kerala 682030",#ERROR!,https://aashiyana.tatasteel.com/,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba8771dd2a4ff5d:0x5098f4c3582f2c0c!8m2!3d10.8575237!4d76.5182028!16s%2Fg%2F11q8vgmgd7?entry=ttu,,,,,,,,,,,,
,,,,,,,,,MALABAR STEELS,VALLIKKAPATTA,"Manjeri, Kerala 679324",#ERROR!,,22,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba6345622a81a97:0xbfbbd9a4144f9a23!8m2!3d11.0657452!4d76.1392498!16s%2Fg%2F11gdrf3dyl?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Makkah Traders,PVSIS Building,"NH 66, Kuravanthodu, Punnapra",#ERROR!,,48,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b089b6e87ee5179:0x8232571fcce6555b!8m2!3d9.4236086!4d76.3470492!16s%2Fg%2F11bxb9wj4p?entry=ttu,,,,,,,,,,,,
,,,,,,,,,CG Steels & Hardwares,PXRF+36Q,"Maranchery, Kerala 679581",#ERROR!,,73,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7bc0dae16c96b:0x836833dbc5585da9!8m2!3d10.7402012!4d75.9731134!16s%2Fg%2F11gg64wtwr?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Mastro Store Pvt Ltd,VPWC+RV,"Thodupuzha, Kerala 685584",,http://www.mastrometals.com/,127,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b07c517b98839f3:0x71abd96080177859!8m2!3d9.8970185!4d76.7221071!16s%2Fg%2F11sfjv82ws?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Pulickal Agencies,Bypass Rd,"Kattappana, Kerala 685508",#ERROR!,http://www.pulickalagencies.in/,61,https://lh5.googleusercontent.com/p/AF1QipNa_jed8S3VGQQxp_Dt3UfO6BT3ySLM0El7HPp2,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b07a94fe158fd65:0xa64adb0ffb927657!8m2!3d9.7556643!4d77.1127411!16s%2Fg%2F11fzss2gfh?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Thundathil Agencies,Koothattukulam - Ramapuram - Pala Rd,Ramapuram,#ERROR!,,30,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b07cfec49a2542f:0x3d88eb9932c258e1!8m2!3d9.800079!4d76.6602999!16s%2Fg%2F1261wk8ht?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Honest Building Materials,Nadathara,centre,#ERROR!,,24,https://lh5.googleusercontent.com/p/AF1QipOMjqWjOBco2WtfpfP_YzfxfyEOdbLHh79VtLHv,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7efd99c1849e5:0xc98638cc85157337!8m2!3d10.5106509!4d76.2593976!16s%2Fg%2F11j13ynj2r?entry=ttu,,,,,,,,,,,,
,,,,,,,,,M S VENTURES ALATHUR,Bank Rd,"Alathur, Kerala 678541",#ERROR!,,16,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba80b36e32d57b1:0xc2f7c8e1dfadb56f!8m2!3d10.649108!4d76.5452602!16s%2Fg%2F11ptw5yb5_?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Deepu Agencies,opposite Government LP School,P.o,#ERROR!,http://www.deepusteels.com/,35,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b061d1c7f558b75:0xeb3060a6e7a70068!8m2!3d9.1912066!4d76.4686899!16s%2Fg%2F11ny1y7mbb?entry=ttu,,,,,,,,,,,,
,,,,,,,,,Vaikundam Steels,"Vaikundam Steels, 513 B, Kavil, Kodakara",Chalakudy Rd,#ERROR!,https://aashiyana.tatasteel.com/,,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7f9e997355d49:0x199f2b1baba86a23!8m2!3d10.3792727!4d76.311318!16s%2Fg%2F11rsdk4tfx?entry=ttu,,,,,,,,,,,,
,,,,,,,,,jsw tmt steel dealer,R5Q4+RH8,SH40,#ERROR!,,2,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3b07a7d12fcee7a3:0x387c4b58d8db683f!8m2!3d9.839542!4d77.1564396!16s%2Fg%2F11dxkw9rgj?entry=ttu,,,,,,,,,,,,
,,,,,,,,,"G.g Enterprises,","G.g Enterprises, CHANKARAMKULAM.AP-XVI","Nannammukku, Kerala 679585",#ERROR!,https://aashiyana.tatasteel.com/,1,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7bf5d58f69959:0xf4610493e997a8ba!8m2!3d10.7362867!4d76.0290574!16s%2Fg%2F11rsdbyhpy?entry=ttu,,,,,,,,,,,,
,,,,,,,,,S.J.S Trading Company,Akkara Complex,Mundupalam,#ERROR!,,5,,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x3ba7ee33940608f7:0x2da0ceb499b8e707!8m2!3d10.5116129!4d76.220711!16s%2Fg%2F11btt6m9mn?entry=ttu,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
